EMPRESA;IDENTIFICACAO;PRODUTO_REFERENCIA;CODIGO_DE_BARRAS;TAMANHO;COR;QTDE_ESTOQUE_ATUAL;QTDE_ESTOQUE_MINIMO
73829973763116;00 - CD;83.309.20.MEN;200339992917;M;VERMELHO;0.000;0.000
73829973763116;00 - CD;01.948.41.KIT;306500765396;36;BEGE;8.000;0.000
73829973763116;00 - CD;01.948.41.KIT;677378987720;34;VINHO;12.000;3.000
73829973763116;00 - CD;01.948.41.KIT;924634989832;44;JEANS;12.000;1.000
73829973763116;00 - CD;15.161.12.000;696621283930;36;NUDE;2.000;2.000
73829973763116;00 - CD;15.161.12.000;207861232228;38;AZUL;8.000;0.000
73829973763116;00 - CD;15.161.12.000;809669277118;UNICO;BRANCO;25.000;3.000
73829973763116;00 - CD;53.610.17.KIT;667455751680;40;AZUL;2.000;3.000
73829973763116;00 - CD;53.610.17.KIT;285489410537;UNICO;ROSA;8.000;3.000
73829973763116;00 - CD;53.610.17.KIT;335374826074;G;PRETO;12.000;3.000
73829973763116;00 - CD;53.610.17.KIT;136069637101;UNICO;BRANCO;2.000;3.000
73829973763116;00 - CD;53.610.17.KIT;244151494874;PP;VINHO;25.000;3.000
73829973763116;00 - CD;34.410.57.ABC;438890818275;46;AZUL;12.000;3.000
73829973763116;00 - CD;34.410.57.ABC;245648149141;M;MARSALA;12.000;2.000
73829973763116;00 - CD;34.410.57.ABC;901579162864;U;PRETO;25.000;1.000
73829973763116;00 - CD;34.410.57.ABC;480506007899;GG;VINHO;0.000;3.000
73829973763116;00 - CD;34.410.57.ABC;867122077139;40;PRETO;0.000;2.000
73829973763116;00 - CD;34.410.57.ABC;712322155091;44;BEGE;12.000;0.000
73829973763116;00 - CD;41.591.39.000;176959958078;U;CARAMELO;40.000;0.000
73829973763116;00 - CD;41.591.39.000;921872977596;34;VERMELHO;25.000;1.000
73829973763116;00 - CD;41.591.39.000;299105252388;GG;ROSA;3.000;2.000
73829973763116;00 - CD;41.591.39.000;857911697013;34;JEANS;12.000;2.000
73829973763116;00 - CD;41.591.39.000;113282846186;U;BRANCO;25.000;1.000
73829973763116;00 - CD;90.646.10.FEM;413399734293;M;PRETO;2.000;0.000
73829973763116;00 - CD;90.646.10.FEM;688230853101;38;NUDE;40.000;3.000
73829973763116;00 - CD;90.646.10.FEM;998137280954;U;ESTAMPADO;40.000;0.000
73829973763116;00 - CD;90.646.10.FEM;940058098341;PP;CINZA;0.000;3.000
73829973763116;00 - CD;90.646.10.FEM;227089416768;40;OFF WHITE;1.000;3.000
73829973763116;00 - CD;35.302.86.MEN;988166151200;42;ESTAMPADO;5.000;1.000
73829973763116;00 - CD;35.302.86.MEN;842302458468;M;VINHO;5.000;1.000
73829973763116;00 - CD;35.302.86.MEN;127846256238;34;VERDE;25.000;3.000
73829973763116;00 - CD;35.302.86.MEN;286858716325;UNICO;AZUL;12.000;0.000
73829973763116;00 - CD;41.761.65.XPT;555133166147;34;OFF WHITE;12.000;3.000
73829973763116;00 - CD;41.761.65.XPT;749076748195;42;VINHO;3.000;0.000
73829973763116;00 - CD;41.761.65.XPT;785320709793;44;MARSALA;8.000;2.000
73829973763116;00 - CD;41.761.65.XPT;955223560127;44;NUDE;40.000;0.000
73829973763116;00 - CD;41.761.65.XPT;762786804888;40;BRANCO;12.000;3.000
73829973763116;00 - CD;41.761.65.XPT;898591613776;XG;NUDE;3.000;3.000
73829973763116;00 - CD;30.496.84.000;605160943358;XG;NUDE;2.000;3.000
73829973763116;00 - CD;30.496.84.000;602707403936;38;ESTAMPADO;0.000;0.000
73829973763116;00 - CD;30.496.84.000;291219137373;42;ESTAMPADO;25.000;0.000
73829973763116;00 - CD;30.496.84.000;467209954964;44;AZUL;40.000;1.000
73829973763116;00 - CD;30.496.84.000;116020001274;XG;CINZA;3.000;3.000
73829973763116;00 - CD;86.475.93.FEM;687928255693;G;OFF WHITE;25.000;3.000
73829973763116;00 - CD;86.475.93.FEM;199846475880;40;BEGE;1.000;2.000
73829973763116;00 - CD;86.475.93.FEM;983315069162;UNICO;JEANS;0.000;3.000
73829973763116;00 - CD;86.475.93.FEM;138397677380;44;VERMELHO;8.000;0.000
73829973763116;00 - CD;86.475.93.FEM;759120154869;U;AZUL;25.000;2.000
73829973763116;00 - CD;86.475.93.FEM;992605803703;U;ROSA;0.000;1.000
73829973763116;00 - CD;39.013.50.XPT;999714030094;46;CINZA;2.000;3.000
73829973763116;00 - CD;39.013.50.XPT;675247287363;40;BRANCO;25.000;0.000
73829973763116;00 - CD;39.013.50.XPT;547216599108;38;OFF WHITE;0.000;0.000
73829973763116;00 - CD;37.413.22.XPT;150938094015;GG;MARSALA;12.000;3.000
73829973763116;00 - CD;46.236.14.KIT;989513490163;38;CARAMELO;0.000;0.000
73829973763116;00 - CD;46.236.14.KIT;456054414277;34;BEGE;0.000;3.000
73829973763116;00 - CD;46.236.14.KIT;960640031084;GG;NUDE;25.000;1.000
73829973763116;00 - CD;09.112.15.MEN;897212868508;XG;OFF WHITE;0.000;1.000
73829973763116;00 - CD;09.112.15.MEN;181967274880;GG;BRANCO;0.000;0.000
73829973763116;00 - CD;01.315.89.FEM;105022659471;42;CINZA;2.000;1.000
73829973763116;00 - CD;01.315.89.FEM;551658049393;34;BRANCO;5.000;3.000
73829973763116;00 - CD;01.315.89.FEM;542048753636;G;PRETO;1.000;0.000
73829973763116;00 - CD;31.592.13.KIT;927891323535;GG;MARSALA;3.000;0.000
73829973763116;00 - CD;31.592.13.KIT;583784443238;42;ROSA;3.000;3.000
73829973763116;00 - CD;31.592.13.KIT;955118021607;42;OFF WHITE;0.000;2.000
73829973763116;00 - CD;34.189.57.FEM;367032233984;38;BEGE;12.000;3.000
73829973763116;00 - CD;91.475.15.XPT;888120028406;38;NUDE;0.000;2.000
73829973763116;00 - CD;91.475.15.XPT;905387571394;XG;VINHO;8.000;2.000
73829973763116;00 - CD;39.095.30.FEM;270959134138;GG;CINZA;0.000;2.000
73829973763116;00 - CD;39.095.30.FEM;338614002389;36;CINZA;12.000;2.000
73829973763116;00 - CD;39.095.30.FEM;888583162373;U;VERMELHO;0.000;3.000
73829973763116;00 - CD;39.095.30.FEM;952538780087;PP;VERDE;8.000;2.000
73829973763116;00 - CD;39.095.30.FEM;102649456377;PP;ESTAMPADO;3.000;2.000
73829973763116;00 - CD;39.095.30.FEM;991426506672;UNICO;ESTAMPADO;2.000;1.000
73829973763116;00 - CD;99.241.51.MEN;182240692991;36;PRETO;5.000;1.000
73829973763116;00 - CD;99.241.51.MEN;816650857054;GG;CARAMELO;8.000;2.000
73829973763116;00 - CD;99.241.51.MEN;564287158540;PP;AZUL;1.000;1.000
73829973763116;00 - CD;99.241.51.MEN;513439016184;G;VINHO;25.000;2.000
73829973763116;00 - CD;32.443.32.XPT;471907928417;38;ESTAMPADO;3.000;3.000
73829973763116;00 - CD;32.443.32.XPT;809004362427;GG;MARSALA;8.000;0.000
73829973763116;00 - CD;32.443.32.XPT;503859439995;XG;MARSALA;12.000;1.000
73829973763116;00 - CD;32.443.32.XPT;389911922285;GG;MARSALA;3.000;2.000
73829973763116;00 - CD;32.443.32.XPT;237970494182;P;CARAMELO;3.000;3.000
73829973763116;00 - CD;58.136.58.000;149216596125;38;JEANS;40.000;1.000
73829973763116;00 - CD;58.136.58.000;106732966087;42;PRETO;25.000;1.000
73829973763116;00 - CD;58.136.58.000;229755260294;G;VERDE;25.000;0.000
73829973763116;00 - CD;71.798.29.ABC;940822801306;PP;CARAMELO;25.000;0.000
73829973763116;00 - CD;71.798.29.ABC;987665745375;34;VINHO;2.000;0.000
73829973763116;00 - CD;71.798.29.ABC;735210528216;UNICO;AZUL;25.000;0.000
73829973763116;00 - CD;63.740.72.FEM;803451913258;M;MARSALA;5.000;2.000
73829973763116;00 - CD;63.740.72.FEM;935062573519;GG;VINHO;3.000;2.000
73829973763116;00 - CD;10.988.54.ABC;425683546152;44;CINZA;12.000;3.000
73829973763116;00 - CD;10.988.54.ABC;807248498293;46;CINZA;8.000;0.000
73829973763116;00 - CD;10.988.54.ABC;298842509534;38;OFF WHITE;5.000;2.000
73829973763116;00 - CD;10.988.54.ABC;431748542559;42;BEGE;12.000;0.000
73829973763116;00 - CD;10.988.54.ABC;200285639115;P;CARAMELO;1.000;2.000
73829973763116;00 - CD;93.225.99.ABC;932329027268;M;VINHO;40.000;2.000
73829973763116;00 - CD;93.225.99.ABC;466306610214;PP;AZUL;0.000;1.000
73829973763116;00 - CD;93.225.99.ABC;484932343890;40;CINZA;1.000;1.000
73829973763116;00 - CD;93.225.99.ABC;903161764796;38;BRANCO;1.000;2.000
73829973763116;00 - CD;46.426.82.KIT;641884415117;UNICO;ROSA;8.000;1.000
73829973763116;00 - CD;46.426.82.KIT;679235737387;42;MARSALA;12.000;0.000
73829973763116;00 - CD;46.426.82.KIT;111100264474;PP;MARSALA;3.000;2.000
73829973763116;00 - CD;84.188.05.KIT;299596669508;36;OFF WHITE;0.000;3.000
73829973763116;00 - CD;84.188.05.KIT;985621232362;M;JEANS;8.000;1.000
73829973763116;00 - CD;29.835.93.ABC;854069581649;40;AZUL;25.000;3.000
73829973763116;00 - CD;29.835.93.ABC;300938048504;PP;AZUL;8.000;3.000
73829973763116;00 - CD;29.835.93.ABC;545753352368;44;MARSALA;12.000;2.000
73829973763116;00 - CD;29.835.93.ABC;170971457774;M;VINHO;2.000;2.000
73829973763116;00 - CD;29.835.93.ABC;841095096989;46;BEGE;5.000;0.000
73829973763116;00 - CD;88.822.60.MEN;754363409636;42;PRETO;5.000;2.000
73829973763116;00 - CD;88.822.60.MEN;748783740422;42;ESTAMPADO;5.000;1.000
73829973763116;00 - CD;88.822.60.MEN;424309605352;PP;VERMELHO;40.000;3.000
73829973763116;00 - CD;88.822.60.MEN;886245697230;PP;VERDE;2.000;2.000
73829973763116;00 - CD;75.733.01.000;970080539989;42;BRANCO;3.000;0.000
73829973763116;00 - CD;75.733.01.000;413367533936;42;BEGE;5.000;1.000
73829973763116;00 - CD;91.711.45.KIT;691173759561;34;ROSA;1.000;0.000
73829973763116;00 - CD;22.160.00.XPT;667085198568;36;CINZA;8.000;1.000
73829973763116;00 - CD;22.160.00.XPT;273633015061;UNICO;BRANCO;0.000;1.000
73829973763116;00 - CD;22.160.00.XPT;143938732102;UNICO;ROSA;12.000;0.000
73829973763116;00 - CD;22.160.00.XPT;493397035252;XG;ROSA;1.000;0.000
73829973763116;00 - CD;22.160.00.XPT;128717267761;42;MARSALA;5.000;3.000
73829973763116;00 - CD;41.815.95.FEM;461766140265;42;PRETO;1.000;3.000
73829973763116;00 - CD;41.815.95.FEM;173190846455;34;VERDE;3.000;3.000
73829973763116;00 - CD;41.815.95.FEM;651029510537;P;OFF WHITE;3.000;0.000
73829973763116;00 - CD;41.815.95.FEM;415988482714;U;ROSA;12.000;2.000
73829973763116;00 - CD;16.472.35.000;663663450170;34;AZUL;12.000;1.000
73829973763116;00 - CD;16.472.35.000;345598183613;42;OFF WHITE;5.000;3.000
73829973763116;00 - CD;10.562.46.KIT;932073673490;P;PRETO;0.000;3.000
73829973763116;00 - CD;38.626.18.XPT;787844663121;XG;ROSA;8.000;2.000
73829973763116;00 - CD;38.626.18.XPT;305917789080;U;CINZA;40.000;1.000
73829973763116;00 - CD;38.626.18.XPT;250912819965;36;OFF WHITE;0.000;0.000
73829973763116;00 - CD;38.626.18.XPT;324611180054;M;BEGE;12.000;3.000
73829973763116;00 - CD;73.926.81.KIT;547753843862;40;NUDE;3.000;3.000
73829973763116;00 - CD;38.915.37.XPT;819230965952;G;VERDE;25.000;3.000
73829973763116;00 - CD;38.915.37.XPT;992607873502;XG;ESTAMPADO;25.000;3.000
73829973763116;00 - CD;82.364.46.XPT;328408004802;34;CINZA;8.000;1.000
73829973763116;00 - CD;82.364.46.XPT;558983656739;38;BEGE;1.000;3.000
73829973763116;00 - CD;82.364.46.XPT;795175598769;40;AZUL;25.000;1.000
73829973763116;00 - CD;82.364.46.XPT;695119778781;42;MARSALA;0.000;1.000
73829973763116;00 - CD;82.364.46.XPT;447336363389;G;BRANCO;8.000;1.000
73829973763116;00 - CD;31.127.51.KIT;512669020010;34;OFF WHITE;5.000;3.000
73829973763116;00 - CD;31.127.51.KIT;161709045332;34;ROSA;1.000;1.000
73829973763116;00 - CD;31.127.51.KIT;720565711660;38;OFF WHITE;8.000;0.000
73829973763116;00 - CD;31.127.51.KIT;955008264298;34;ROSA;8.000;2.000
73829973763116;00 - CD;31.127.51.KIT;420411653316;34;BRANCO;25.000;3.000
73829973763116;00 - CD;31.127.51.KIT;293650813121;U;BEGE;5.000;3.000
73829973763116;00 - CD;12.372.31.ABC;699778057467;38;BEGE;8.000;1.000
73829973763116;00 - CD;12.372.31.ABC;307435998046;36;VERDE;5.000;3.000
73829973763116;00 - CD;62.028.44.ABC;723721147496;P;VINHO;8.000;1.000
73829973763116;00 - CD;62.028.44.ABC;347013224942;UNICO;VERMELHO;5.000;1.000
73829973763116;00 - CD;62.028.44.ABC;184089702180;36;BRANCO;8.000;0.000
73829973763116;00 - CD;62.028.44.ABC;304870391385;40;BRANCO;8.000;3.000
73829973763116;00 - CD;62.028.44.ABC;243951715711;46;VERMELHO;2.000;1.000
73829973763116;00 - CD;49.019.19.MEN;544370993830;44;CARAMELO;3.000;1.000
73829973763116;00 - CD;49.019.19.MEN;766505505762;34;CINZA;1.000;0.000
73829973763116;00 - CD;49.019.19.MEN;586985222773;34;MARSALA;40.000;1.000
73829973763116;00 - CD;40.311.90.MEN;316887959974;PP;VERDE;5.000;2.000
73829973763116;00 - CD;40.311.90.MEN;719428385438;U;VERDE;25.000;3.000
73829973763116;00 - CD;40.311.90.MEN;470904797029;36;BRANCO;0.000;0.000
73829973763116;00 - CD;59.102.02.000;359559105354;34;CARAMELO;25.000;2.000
73829973763116;00 - CD;56.182.72.000;974361798412;G;CARAMELO;3.000;0.000
73829973763116;00 - CD;56.182.72.000;414292542097;38;ESTAMPADO;40.000;1.000
73829973763116;00 - CD;56.182.72.000;567168148748;44;MARSALA;0.000;1.000
73829973763116;00 - CD;65.218.90.ABC;678384568081;38;NUDE;1.000;1.000
73829973763116;00 - CD;65.218.90.ABC;333317460611;UNICO;JEANS;1.000;3.000
73829973763116;00 - CD;65.218.90.ABC;305977345076;36;OFF WHITE;0.000;2.000
73829973763116;00 - CD;65.218.90.ABC;903361668748;GG;BEGE;12.000;3.000
73829973763116;00 - CD;65.218.90.ABC;829822421913;34;CARAMELO;12.000;1.000
73829973763116;00 - CD;65.218.90.ABC;275799543099;GG;MARSALA;3.000;2.000
73829973763116;00 - CD;71.043.68.ABC;565560140708;40;VERMELHO;2.000;0.000
73829973763116;00 - CD;71.043.68.ABC;346964397547;G;JEANS;0.000;0.000
73829973763116;00 - CD;71.043.68.ABC;392393509491;G;VERMELHO;1.000;1.000
73829973763116;00 - CD;25.396.71.FEM;961871456036;U;VERDE;2.000;3.000
73829973763116;00 - CD;25.396.71.FEM;263267039525;G;JEANS;0.000;0.000
73829973763116;00 - CD;25.396.71.FEM;204153100476;M;NUDE;2.000;1.000
73829973763116;00 - CD;20.161.98.KIT;388533651308;38;MARSALA;5.000;3.000
73829973763116;00 - CD;20.161.98.KIT;332842158006;38;PRETO;12.000;1.000
73829973763116;00 - CD;20.161.98.KIT;536082920620;42;VINHO;2.000;1.000
73829973763116;00 - CD;20.161.98.KIT;699329370941;46;CINZA;5.000;1.000
73829973763116;00 - CD;20.161.98.KIT;809878002258;34;BEGE;40.000;3.000
73829973763116;00 - CD;20.161.98.KIT;907123323970;P;BRANCO;1.000;0.000
73829973763116;00 - CD;39.946.78.XPT;293049815127;XG;VERMELHO;0.000;0.000
73829973763116;00 - CD;39.946.78.XPT;538744592408;PP;PRETO;40.000;2.000
73829973763116;00 - CD;99.960.45.ABC;786337535420;34;ROSA;8.000;2.000
73829973763116;00 - CD;02.149.64.000;628069678460;U;VERDE;2.000;3.000
73829973763116;00 - CD;02.149.64.000;559942048643;GG;CINZA;25.000;0.000
73829973763116;00 - CD;02.149.64.000;313458723238;GG;NUDE;12.000;2.000
73829973763116;00 - CD;02.149.64.000;402639365341;UNICO;VERMELHO;0.000;0.000
73829973763116;00 - CD;02.149.64.000;508231096322;GG;AZUL;1.000;2.000
73829973763116;00 - CD;02.082.72.FEM;355093409874;46;NUDE;5.000;0.000
73829973763116;00 - CD;02.082.72.FEM;291604279072;36;OFF WHITE;8.000;1.000
73829973763116;00 - CD;48.386.70.FEM;365595497526;U;BEGE;8.000;0.000
73829973763116;00 - CD;97.284.17.FEM;928240587747;PP;NUDE;8.000;1.000
73829973763116;00 - CD;97.284.17.FEM;347809540429;P;MARSALA;1.000;3.000
73829973763116;00 - CD;97.284.17.FEM;377905987200;M;BEGE;2.000;1.000
73829973763116;00 - CD;97.284.17.FEM;861694650095;44;PRETO;0.000;3.000
73829973763116;00 - CD;99.684.32.FEM;554448611346;GG;JEANS;0.000;2.000
73829973763116;00 - CD;99.684.32.FEM;609479431708;G;VERMELHO;8.000;0.000
73829973763116;00 - CD;99.684.32.FEM;209187354393;U;AZUL;0.000;3.000
73829973763116;00 - CD;99.684.32.FEM;540419978490;46;VERDE;2.000;2.000
73829973763116;00 - CD;99.684.32.FEM;562356307927;XG;VERDE;2.000;0.000
73829973763116;00 - CD;27.130.16.000;310178938059;P;NUDE;0.000;2.000
73829973763116;00 - CD;27.130.16.000;523144295199;34;BEGE;0.000;0.000
73829973763116;00 - CD;27.130.16.000;821175961549;M;MARSALA;8.000;3.000
73829973763116;00 - CD;27.130.16.000;770278892387;46;VERMELHO;5.000;0.000
73829973763116;00 - CD;27.130.16.000;931314285255;P;BRANCO;2.000;3.000
73829973763116;00 - CD;27.130.16.000;261830202521;UNICO;VINHO;40.000;0.000
73829973763116;00 - CD;50.806.63.XPT;234159044775;34;OFF WHITE;3.000;3.000
73829973763116;00 - CD;50.806.63.XPT;439592531296;M;VERDE;2.000;2.000
73829973763116;00 - CD;50.806.63.XPT;647537701122;G;MARSALA;5.000;0.000
73829973763116;00 - CD;50.806.63.XPT;888728848963;GG;VERMELHO;1.000;2.000
73829973763116;00 - CD;31.223.93.KIT;375881961701;U;ROSA;5.000;2.000
73829973763116;00 - CD;31.223.93.KIT;558568347202;46;NUDE;8.000;2.000
73829973763116;00 - CD;61.174.04.KIT;410597313235;38;CINZA;0.000;0.000
73829973763116;00 - CD;61.174.04.KIT;147956464499;GG;PRETO;40.000;2.000
73829973763116;00 - CD;61.174.04.KIT;152549919860;XG;VERDE;1.000;0.000
73829973763116;00 - CD;61.174.04.KIT;411824184903;GG;BRANCO;1.000;0.000
73829973763116;00 - CD;67.136.24.000;617178113077;G;AZUL;40.000;2.000
73829973763116;00 - CD;40.548.42.XPT;234099055653;UNICO;CINZA;0.000;0.000
73829973763116;00 - CD;40.548.42.XPT;806060862219;34;AZUL;5.000;1.000
73829973763116;00 - CD;66.287.99.ABC;203358911815;G;PRETO;2.000;1.000
73829973763116;00 - CD;66.287.99.ABC;912971320008;GG;ESTAMPADO;1.000;2.000
73829973763116;00 - CD;57.014.32.ABC;728262217120;P;BEGE;0.000;3.000
73829973763116;00 - CD;90.129.11.ABC;792288093197;44;OFF WHITE;2.000;1.000
73829973763116;00 - CD;90.129.11.ABC;347881488773;UNICO;NUDE;40.000;1.000
73829973763116;00 - CD;90.129.11.ABC;320635383542;36;BRANCO;5.000;0.000
73829973763116;00 - CD;90.129.11.ABC;747744813084;U;AZUL;1.000;0.000
73829973763116;00 - CD;90.129.11.ABC;496936784558;P;ESTAMPADO;25.000;2.000
73829973763116;00 - CD;30.349.55.000;606440055994;40;OFF WHITE;5.000;1.000
73829973763116;00 - CD;04.712.19.FEM;829002046967;U;CINZA;0.000;3.000
73829973763116;00 - CD;54.949.03.ABC;226288803770;P;CARAMELO;0.000;3.000
73829973763116;00 - CD;54.949.03.ABC;251269573496;G;ESTAMPADO;1.000;1.000
73829973763116;00 - CD;07.746.67.FEM;651585902705;P;CARAMELO;25.000;2.000
73829973763116;00 - CD;97.330.55.XPT;320767215635;P;VERDE;1.000;3.000
73829973763116;00 - CD;21.201.92.000;781494360662;36;CARAMELO;1.000;3.000
73829973763116;00 - CD;21.201.92.000;225899357345;G;VERDE;8.000;0.000
73829973763116;00 - CD;21.201.92.000;160247045958;42;BEGE;25.000;3.000
73829973763116;00 - CD;98.696.76.FEM;578019870462;36;VERDE;1.000;2.000
73829973763116;00 - CD;98.696.76.FEM;246850859754;40;VERMELHO;0.000;1.000
73829973763116;00 - CD;98.696.76.FEM;831070216468;PP;OFF WHITE;5.000;2.000
73829973763116;00 - CD;81.207.21.MEN;994523600905;GG;BRANCO;2.000;2.000
73829973763116;00 - CD;81.207.21.MEN;700568533449;PP;VINHO;25.000;0.000
73829973763116;00 - CD;81.207.21.MEN;175098327890;P;PRETO;40.000;1.000
73829973763116;00 - CD;81.207.21.MEN;213607940009;U;CINZA;3.000;0.000
73829973763116;00 - CD;09.860.11.XPT;700923861468;46;MARSALA;1.000;1.000
73829973763116;00 - CD;09.860.11.XPT;823332982942;M;CARAMELO;0.000;2.000
73829973763116;00 - CD;09.860.11.XPT;730159740338;36;NUDE;0.000;0.000
73829973763116;00 - CD;09.860.11.XPT;769029113306;38;NUDE;5.000;2.000
73829973763116;00 - CD;09.860.11.XPT;979587147704;46;PRETO;2.000;2.000
73829973763116;00 - CD;09.860.11.XPT;196122149122;40;BRANCO;8.000;2.000
73829973763116;00 - CD;11.271.18.000;742139989487;GG;AZUL;25.000;3.000
73829973763116;00 - CD;11.271.18.000;444040604359;44;CARAMELO;12.000;3.000
73829973763116;00 - CD;11.271.18.000;319727618028;M;NUDE;25.000;2.000
73829973763116;00 - CD;11.271.18.000;315103172107;PP;VINHO;1.000;0.000
73829973763116;00 - CD;11.271.18.000;776027408974;38;VERDE;40.000;2.000
73829973763116;00 - CD;63.143.91.000;908502934584;44;BEGE;12.000;3.000
73829973763116;00 - CD;63.143.91.000;599707188455;XG;OFF WHITE;2.000;0.000
73829973763116;00 - CD;63.143.91.000;947771013918;UNICO;NUDE;1.000;0.000
73829973763116;00 - CD;63.143.91.000;112276494322;46;BEGE;3.000;3.000
73829973763116;00 - CD;63.143.91.000;568602343453;36;ESTAMPADO;12.000;1.000
73829973763116;00 - CD;47.450.18.MEN;254198380758;38;JEANS;3.000;1.000
73829973763116;00 - CD;47.450.18.MEN;134873839229;40;AZUL;5.000;3.000
73829973763116;00 - CD;76.748.79.FEM;239589415292;P;CINZA;8.000;0.000
73829973763116;00 - CD;90.375.60.ABC;496641918032;XG;ESTAMPADO;0.000;0.000
73829973763116;00 - CD;90.375.60.ABC;941716541843;G;BRANCO;2.000;2.000
73829973763116;00 - CD;90.375.60.ABC;791021173046;GG;MARSALA;40.000;1.000
73829973763116;00 - CD;95.041.78.MEN;639951563552;44;AZUL;8.000;3.000
73829973763116;00 - CD;95.041.78.MEN;874275521859;M;BRANCO;0.000;3.000
73829973763116;00 - CD;95.041.78.MEN;179896129277;UNICO;OFF WHITE;5.000;3.000
73829973763116;00 - CD;95.041.78.MEN;107694926636;40;BEGE;0.000;3.000
73829973763116;00 - CD;13.129.66.KIT;376572692680;P;OFF WHITE;0.000;2.000
73829973763116;00 - CD;13.129.66.KIT;879364755348;36;CARAMELO;3.000;1.000
73829973763116;00 - CD;73.437.33.KIT;597950731073;P;AZUL;0.000;1.000
73829973763116;00 - CD;73.437.33.KIT;623680712740;XG;OFF WHITE;0.000;2.000
73829973763116;00 - CD;37.416.12.XPT;321675862942;38;OFF WHITE;1.000;1.000
73829973763116;00 - CD;37.416.12.XPT;445756280734;P;ROSA;40.000;2.000
73829973763116;00 - CD;37.416.12.XPT;816882661751;U;CINZA;0.000;1.000
73829973763116;00 - CD;37.416.12.XPT;877678500960;46;OFF WHITE;5.000;3.000
73829973763116;00 - CD;37.416.12.XPT;928502850237;44;MARSALA;0.000;0.000
73829973763116;00 - CD;37.416.12.XPT;208812359195;U;ROSA;0.000;3.000
73829973763116;00 - CD;75.376.55.ABC;540715032988;34;NUDE;12.000;0.000
73829973763116;00 - CD;75.376.55.ABC;731715534934;GG;PRETO;8.000;0.000
73829973763116;00 - CD;75.376.55.ABC;154600418981;46;ROSA;3.000;2.000
73829973763116;00 - CD;75.376.55.ABC;969759906635;38;CARAMELO;0.000;2.000
73829973763116;00 - CD;75.376.55.ABC;925914746832;38;ESTAMPADO;2.000;3.000
73829973763116;00 - CD;75.376.55.ABC;223081441073;40;ESTAMPADO;5.000;1.000
73829973763116;00 - CD;41.937.62.MEN;265966590534;UNICO;JEANS;8.000;2.000
73829973763116;00 - CD;41.937.62.MEN;956552618784;M;ROSA;40.000;1.000
73829973763116;00 - CD;62.346.29.ABC;105575528459;GG;CINZA;0.000;0.000
73829973763116;00 - CD;62.346.29.ABC;624427358016;XG;ROSA;8.000;1.000
73829973763116;00 - CD;62.346.29.ABC;268332614149;42;PRETO;0.000;0.000
73829973763116;00 - CD;62.346.29.ABC;735947911743;XG;CINZA;0.000;2.000
73829973763116;00 - CD;24.265.16.000;638500173388;42;JEANS;8.000;2.000
